"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gene800",38.5062578543153,0.896097642365005,1.15382939959382,0.776629233646204,0.437377548930805,0.946601134308804
"Gene808",62.9516121653404,0.524894160841579,0.725106624262175,0.72388548563555,0.469136041439771,0.946601134308804
"Gene810",60.457429920049,-0.634277842053476,0.887084704856447,-0.715013840934298,0.47460049079666,0.946601134308804
"Gene817",71.6866611526005,0.725003625145452,1.02849448900995,0.70491736503455,0.480861662898296,0.946601134308804
"Gene833",68.1829085579245,-0.898558866802524,1.09541089608618,-0.82029389155522,0.412048587802804,0.946601134308804
"Gene839",66.5928344685208,-0.619332447510355,0.909603011135257,-0.680882143010255,0.495946068033056,0.946601134308804
"Gene840",99.3602011779404,-0.601375601128947,0.807887908494565,-0.744379999757097,0.456646615230876,0.946601134308804
"Gene848",81.7732252626504,-0.572161329117759,0.817320439310476,-0.700045296310535,0.483899016992356,0.946601134308804
"Gene876",141.43855891102,-0.905311276180299,1.10614148085823,-0.818440761735011,0.413105554497028,0.946601134308804
"Gene888",112.374043001716,-0.622863062686966,0.872784250858648,-0.713650666902149,0.475443218950787,0.946601134308804
"Gene892",86.7087215885203,0.638933945624289,0.811467222352794,0.787381089493354,0.431058813383903,0.946601134308804
"Gene897",91.4763248444604,-0.688908395965509,0.831523999572786,-0.828488890662748,0.407393683878461,0.946601134308804
"Gene901",92.9477721049914,0.696455125691146,0.932763118164523,0.746658087276885,0.45526997555386,0.946601134308804
"Gene902",70.2352367225927,-0.623959472896186,0.91637937113351,-0.680896463354891,0.495937006079204,0.946601134308804
"Gene906",88.0574965310387,0.895117092966767,1.08593340560514,0.824283596348118,0.409778436948835,0.946601134308804
"Gene909",95.6272588246957,-0.73637825777728,0.987590278514026,-0.745631334975541,0.455890148669063,0.946601134308804
"Gene911",91.710457382827,0.656399049665402,0.860375605040423,0.762921502911001,0.445510211420657,0.946601134308804
"Gene913",90.0835070676456,0.699582695494475,0.841307804820681,0.83154190593012,0.405667565008727,0.946601134308804
"Gene916",140.62868075373,-0.575194539854425,0.75250751076007,-0.764370496811986,0.444646485292265,0.946601134308804
"Gene919",51.8482845097696,-0.500549754669263,0.724987960412471,-0.69042492013865,0.489927009839514,0.946601134308804
"Gene924",71.6058704581711,-0.696809447958928,1.05969256570612,-0.65755811686252,0.51082211502722,0.946601134308804
"Gene944",93.8663357445896,0.584450167073779,0.888230704456884,0.657993654285061,0.510542208754258,0.946601134308804
"Gene952",63.9909289133057,-0.854716050224169,1.09276852958156,-0.782156538266574,0.434122583033432,0.946601134308804
"Gene959",73.1403293073607,-0.727563818716769,0.898055274232924,-0.810154830768318,0.417851194229167,0.946601134308804
"Gene960",68.6081050406936,-0.621713700020798,0.787315617492644,-0.789662603163854,0.429724836888753,0.946601134308804
"Gene962",131.112175586407,-0.664800646706697,0.974329631616385,-0.68231594845762,0.495039190594518,0.946601134308804
"Gene966",65.9924634023479,0.536183236267068,0.761512239560213,0.704103241435388,0.481368481648983,0.946601134308804
"Gene979",87.5015470220918,-0.569001719883849,0.823004297179661,-0.691371505390374,0.489332106168651,0.946601134308804
"Gene993",81.4242818667135,-0.636353886524179,0.883295193506955,-0.720431732451365,0.471259218118331,0.946601134308804
"Gene994",65.2346339163927,-0.704568390100386,1.01725961894459,-0.692614134070687,0.488551737936489,0.946601134308804
"Gene51",114.73314339876,-0.558535136006661,0.894033414647697,-0.624736309466417,0.532144138239174,0.94714430415667
"Gene52",126.378702183927,0.521575757166187,0.823727855848094,0.633189412575083,0.52660995875769,0.94714430415667
"Gene71",72.3582148187824,0.598837984053853,0.951620102272065,0.62928261248799,0.529164052497119,0.94714430415667
"Gene75",100.618214313917,0.581837546856593,0.900573944136458,0.646074151539556,0.518231334453723,0.94714430415667
"Gene187",104.791576487704,0.687703651680025,1.11425222083512,0.617188495406005,0.537110403143279,0.94714430415667
"Gene279",107.611358147064,0.505415522650271,0.816359643479022,0.619108902170099,0.535844619178279,0.94714430415667
"Gene435",62.4850806662854,0.485236107248204,0.745446932582517,0.650933132915522,0.515089652178588,0.94714430415667
"Gene464",61.0979472411404,-0.634233614707247,0.983563207561744,-0.644832594215795,0.51903567710251,0.94714430415667
"Gene472",154.324623179937,-0.588100952570302,0.950942836975806,-0.618439857479324,0.536285431243887,0.94714430415667
"Gene511",70.7060774479292,-0.526312393662399,0.841601627446835,-0.625369980876904,0.531728259610327,0.94714430415667
"Gene542",84.5008145586277,-0.95696895284517,1.47954490528964,-0.646799532358789,0.517761695073472,0.94714430415667
"Gene604",42.8896556442919,-0.602684084557609,0.943447272283118,-0.638810564472913,0.522946174814623,0.94714430415667
"Gene659",61.8319910154753,-0.536580257358709,0.830879382104418,-0.645798017035493,0.518410172390318,0.94714430415667
"Gene669",63.4786867766373,-0.424026082921434,0.666711479802851,-0.635996372894043,0.52477878612902,0.94714430415667
"Gene675",55.0017699564977,-0.493811257962825,0.792600454089468,-0.623026715938626,0.533266965833149,0.94714430415667
"Gene692",61.5501779534021,-0.562260693612101,0.877753675371271,-0.640567746269221,0.521803560680726,0.94714430415667
"Gene724",79.6968495553789,-0.529816908380773,0.809604904529787,-0.654414153640148,0.512845018181452,0.94714430415667
"Gene736",68.8977056682892,0.633506434014618,1.02489270163088,0.618119763177685,0.536496395628894,0.94714430415667
"Gene738",50.5096433450164,0.47359469711429,0.767176458281756,0.61732172826966,0.537022537825513,0.94714430415667
"Gene749",64.5070101277757,0.497946488048183,0.782474745064467,0.636373878120703,0.524532762569707,0.94714430415667
"Gene759",76.6584468369832,0.542644427657429,0.844938125709569,0.642229781265607,0.520723998959028,0.94714430415667
"Gene770",102.714485551491,-0.588913390804457,0.935472927832052,-0.629535471613547,0.528998553804978,0.94714430415667
"Gene779",92.1736802209184,-0.569192109202862,0.897201191069961,-0.634408552806388,0.525814229343666,0.94714430415667
"Gene838",128.160554015944,0.563846142998848,0.911846981988205,0.618356099363765,0.536340629628331,0.94714430415667
"Gene912",86.1892643203628,0.554804305469224,0.873658022405477,0.635036010934415,0.525404928931482,0.94714430415667
"Gene942",77.5632402401491,0.560375424347144,0.908625910505345,0.616728422410366,0.537413870768976,0.94714430415667
"Gene950",124.208613220164,0.571796565044719,0.896319338338132,0.637938445135958,0.523513750378807,0.94714430415667
"Gene125",47.7608634739611,0.590816873367748,0.963215085734582,0.613380004235679,0.539625104395665,0.948098140749976
"Gene194",82.8993154241274,0.649601684825778,1.06078020525705,0.61238103954661,0.540285683437225,0.948098140749976
"Gene778",77.9488564835045,0.621883663180747,1.01684980193738,0.611578683494736,0.54081654507569,0.948098140749976
"Gene308",86.0650535008125,-0.654672463288808,1.07531377889585,-0.60881993343472,0.542643799545619,0.94823934459784
"Gene372",83.6490721117038,-0.628048085599953,1.03199486741886,-0.608576753071238,0.542805017179246,0.94823934459784
"Gene31",90.9518544109958,-0.586054424162886,0.973941356339192,-0.601734817346417,0.547350669950111,0.949758595323129
"Gene128",98.4709592079202,0.527549350534054,0.886299832743905,0.595226729199314,0.551691925616717,0.949758595323129
"Gene254",85.3255959518192,0.548968612626779,0.919279638735648,0.597172600691792,0.550392150229785,0.949758595323129
"Gene259",65.2283507810343,-0.548216835038837,0.918277406991026,-0.597005687894698,0.550503583108659,0.949758595323129
"Gene471",148.974044170038,-0.458690464818384,0.768241969127547,-0.597065095700636,0.550463920509833,0.949758595323129
"Gene544",103.598872335037,0.581366121987641,0.96645453010166,0.601545239719129,0.547476889376013,0.949758595323129
"Gene740",46.1042561607353,-0.455060842971366,0.753281362181829,-0.604104742022706,0.545774007025366,0.949758595323129
"Gene787",55.2859259866061,-0.4941256950489,0.830921614983528,-0.594671851277686,0.552062841177825,0.949758595323129
"Gene986",54.0259649515713,0.608942856347463,1.0245424995264,0.594355877505276,0.552274112773409,0.949758595323129
"Gene633",55.6400094117891,0.553583331577713,0.936002036833705,0.591433896287627,0.554229734435481,0.951475571725162
"Gene419",102.452574564589,-0.544226282986905,0.925204207447286,-0.588222879453251,0.55638270223345,0.951883659242769
"Gene953",85.5379105944655,-0.400044344883967,0.679143847533826,-0.589042139359206,0.555833005961697,0.951883659242769
"Gene1",34.0194594635703,-0.563789375871907,0.97433113304884,-0.578642472511084,0.562830440097123,0.953138880135491
"Gene34",74.502084506073,-0.473422619312885,0.815365083833834,-0.580626554532921,0.561492171343861,0.953138880135491
"Gene98",48.7139702540302,0.526210759067523,0.906105637096184,0.580738864790514,0.561416463812815,0.953138880135491
"Gene239",87.7988925320403,-0.494393877194528,0.856591585865497,-0.57716405969012,0.563828633319586,0.953138880135491
"Gene330",99.4264220824745,-0.488315825458991,0.843841121943354,-0.578682186445722,0.562803637850156,0.953138880135491
"Gene599",54.354744291462,0.471524321643792,0.814991954064726,0.578563161626433,0.562883967483382,0.953138880135491
"Gene628",60.8749104460032,-0.543432563239901,0.938178024785591,-0.579242477315641,0.562425572899783,0.953138880135491
"Gene83",77.531676136756,0.568477996147993,0.992774307382934,0.572615540027991,0.566905035405592,0.955383312039854
"Gene192",65.1922886261214,-0.581560615261983,1.01873330186632,-0.570866402616427,0.568090206859713,0.955383312039854
"Gene496",76.4007516578755,-0.566138710784672,0.995845174682833,-0.568500732018892,0.569695008786587,0.955383312039854
"Gene538",95.8214653726154,-0.440853079113953,0.777940778095249,-0.566692338963593,0.570923226711945,0.955383312039854
"Gene568",107.756656926284,-0.5686237419582,1.00103940778916,-0.568033323697045,0.570012340664662,0.955383312039854
"Gene629",52.3413525570678,0.429157503366239,0.751871453800162,0.570785738967959,0.568144891095109,0.955383312039854
"Gene403",118.311817864706,0.455574720945493,0.809688867085359,0.562654050790432,0.573670478765067,0.958367152760466
"Gene107",133.193891710271,0.601294193511767,1.09681910030887,0.548216377105795,0.583543338202321,0.961538497975279
"Gene119",58.3162184125867,0.561548892278408,1.07582697957354,0.521969520136972,0.601691552636896,0.961538497975279
"Gene133",64.0514507368904,-0.442527041511125,0.851070300430406,-0.519965320476262,0.603087746420609,0.961538497975279
"Gene151",118.227835518685,-0.48771840484956,0.937587233103136,-0.520184562705015,0.602934943825636,0.961538497975279
"Gene156",115.827675289085,-0.383588962661732,0.737951809127224,-0.519802184800391,0.603201456416364,0.961538497975279
"Gene255",108.618010579308,0.47709322907941,0.913917676937321,0.522030858050829,0.601648845557636,0.961538497975279
"Gene265",101.945663396466,-0.48981034384403,0.905662974976188,-0.540830703448939,0.588624277963838,0.961538497975279
"Gene285",83.5675717092148,0.498020701354268,0.959209078772846,0.519199319914075,0.603621753256111,0.961538497975279
"Gene353",55.7278254464949,0.549333484604049,1.0451096331796,0.525622831484942,0.599150290144323,0.961538497975279
"Gene363",45.0188805496736,-0.486123681620855,0.897315117477309,-0.541753584835985,0.587988270214487,0.961538497975279
"Gene378",77.3118948869008,0.486917883160648,0.930282097005441,0.523408850635766,0.600689766376992,0.961538497975279
"Gene395",59.3540648194306,-0.506208766955594,0.949680073567406,-0.53303083959007,0.594012232368338,0.961538497975279
"Gene399",55.0382427318065,0.5833679564982,1.06434227263101,0.548101838571286,0.583621978224315,0.961538497975279
"Gene421",46.8977188535767,-0.48918538055914,0.942030615492544,-0.519288197765598,0.603559782377256,0.961538497975279
"Gene482",69.5079647369665,-0.511481359664821,0.916517453643116,-0.55807050660269,0.576796239360613,0.961538497975279
"Gene524",70.2220413047014,-0.445983914323737,0.833363181610394,-0.535161528808983,0.592538166249501,0.961538497975279
"Gene619",98.6599140692256,0.468082090264242,0.846909930763195,0.552694062569828,0.580472919719326,0.961538497975279
"Gene654",83.1811635031355,0.432521446107707,0.798478393542739,0.5416820913446,0.58803752891219,0.961538497975279
"Gene673",91.6247877167352,0.416634098967494,0.790955174254204,0.526748054161654,0.598368560248598,0.961538497975279
"Gene693",125.823990347915,0.425733146282763,0.808075537071643,0.526848205089296,0.598299004481372,0.961538497975279
"Gene739",80.4637279121867,-0.604287007551818,1.10046277546153,-0.549120807197118,0.582922546859536,0.961538497975279
"Gene756",101.981392072337,0.460551393832646,0.835972996956621,0.550916591216815,0.581690853453686,0.961538497975279
"Gene769",66.0761296403458,-0.46733602860044,0.880896423801403,-0.530523244246704,0.595749197323739,0.961538497975279
"Gene813",53.2828887381344,-0.4943366763119,0.918191931572856,-0.538380549113631,0.590314352057996,0.961538497975279
"Gene856",91.289725833746,-0.489005532359769,0.930547766162033,-0.525502881358397,0.599233650807468,0.961538497975279
"Gene860",92.135177304645,-0.447211954749011,0.838939073991997,-0.533068453494487,0.593986195554202,0.961538497975279
"Gene861",123.410545010848,0.584217679250131,1.09082434848388,0.535574476369295,0.592252672594274,0.961538497975279
"Gene875",121.97415908319,-0.529043820928745,0.95987805497422,-0.55115732481555,0.581525831469293,0.961538497975279
"Gene961",101.54490699038,-0.524085634176703,0.954399366746869,-0.549126133604931,0.582918891781625,0.961538497975279
"Gene275",88.9119625316662,-0.515227060265694,1.0070820207195,-0.511603871050735,0.608928275701198,0.963813226189477
"Gene772",65.5791975062954,0.429938419734608,0.835729796592012,0.514446680599204,0.606939729592208,0.963813226189477
"Gene946",87.3649683127755,-0.3906215147545,0.762188664688568,-0.512499769219356,0.608301281780423,0.963813226189477
"Gene967",57.7264500789373,0.397491677400432,0.773118389942084,0.514140761067925,0.607153581066038,0.963813226189477
"Gene575",67.11509259593,-0.578727226308649,1.13501745492661,-0.509883987948071,0.610132740358521,0.964184330550667
"Gene577",56.3545368196314,0.469062143214088,0.930758521306402,0.503956861502291,0.61429169151922,0.969215779952546
"Gene78",63.187924457521,-0.493227691675509,1.01525785090579,-0.485815195849471,0.627098199330741,0.970056690746513
"Gene116",49.5217994766628,0.467956684565908,0.945972286195202,0.494683291883823,0.620823697335421,0.970056690746513
"Gene149",116.095006275218,-0.392170732040023,0.836758107024199,-0.468678736122101,0.639299288290289,0.970056690746513
"Gene221",51.3933503951827,0.522626333907008,1.07479377541116,0.486257313601468,0.626784740109913,0.970056690746513
"Gene227",96.078243778682,-0.466526372001054,0.952176969671875,-0.489957630630178,0.624163880760345,0.970056690746513
"Gene272",59.8462334557149,0.446587603596863,0.910562478387361,0.490452455703848,0.623813765484078,0.970056690746513
"Gene312",88.2558785357334,0.378725450180193,0.817394681407864,0.463332413085785,0.643126115897336,0.970056690746513
"Gene314",61.7587870760514,0.403581916911898,0.82147669355956,0.491288334868184,0.623222529156376,0.970056690746513
"Gene318",60.5407094366628,0.366821327719783,0.788119114914563,0.465438942893231,0.641617151741474,0.970056690746513
"Gene331",68.8643008887637,0.383328397105178,0.825533860091648,0.4643400054634,0.642404166117691,0.970056690746513
"Gene362",75.0247528199927,-0.446223045874999,0.935319197118733,-0.477081029930314,0.633304422431992,0.970056690746513
"Gene364",62.3114068708188,0.484981870883306,1.02048361471038,0.475247092547338,0.634610864760868,0.970056690746513
"Gene382",93.5964876119766,0.486856129589181,1.00131637338748,0.486216087670806,0.626813966235646,0.970056690746513
"Gene400",80.8304822431734,0.376975137121009,0.797652117727302,0.472605950317163,0.63649433648317,0.970056690746513
"Gene569",78.9655120535213,-0.491512799984078,1.01011784422047,-0.486589562590479,0.626549221621364,0.970056690746513
"Gene612",83.9772793672862,0.38152947511279,0.760963479170697,0.501376853891312,0.61610592636107,0.970056690746513
"Gene639",81.8103797119842,-0.406282616114756,0.839942808029233,-0.483702714316968,0.628596866592559,0.970056690746513
"Gene645",78.3095806401969,-0.509003790040376,1.08535804330391,-0.468973158839761,0.639088821829372,0.970056690746513
"Gene662",101.033549481277,0.459628881548814,0.96208984104308,0.477740084076236,0.632835210799663,0.970056690746513
"Gene685",96.9384639236695,0.470858525850371,0.963516726120265,0.488687443700483,0.62506299462269,0.970056690746513
"Gene718",76.3787832768742,0.366615332082902,0.776046062561766,0.472414396218553,0.6366310306378,0.970056690746513
"Gene806",61.9707168214968,-0.456248081024462,0.926081887976532,-0.492664943508779,0.622249351815563,0.970056690746513
"Gene827",106.122314964071,0.462438350558613,0.983011733256425,0.470430143317509,0.638047732464161,0.970056690746513
"Gene870",41.4089849211368,-0.392319478020878,0.821485197321091,-0.477573399131541,0.632953867699847,0.970056690746513
"Gene891",74.2112558458468,-0.545430641854442,1.159874200163,-0.470249826901738,0.638176539053079,0.970056690746513
"Gene908",160.422236542236,-0.542238110534542,1.08496472964633,-0.499774873521737,0.61723360482691,0.970056690746513
"Gene947",67.6345728016942,-0.456100976608443,0.979197640422563,-0.465790518461234,0.641365452527325,0.970056690746513
"Gene978",98.975446996428,0.434843903698469,0.925776098950876,0.469707420823728,0.638564065317905,0.970056690746513
"Gene981",45.8233213414783,0.3845676792407,0.799710390109252,0.48088368489018,0.630599168913339,0.970056690746513
"Gene4",123.497127030727,-0.3440402751163,0.819360819820389,-0.419888609259736,0.674566829358848,0.971244877188708
"Gene13",57.7192561611093,-0.329395917333279,0.982362494698616,-0.335309948324459,0.73739129001569,0.971244877188708
"Gene21",78.1069533887649,-0.363062057935988,0.845059101190923,-0.429629190933903,0.667465399291306,0.971244877188708
"Gene22",45.0499760434984,-0.334302870859468,1.05639320483014,-0.316456854636073,0.751655768664566,0.971244877188708
"Gene23",89.4576499595276,-0.283008244876923,0.866154377258959,-0.326741112563021,0.74386370207175,0.971244877188708
"Gene29",87.0948727316372,0.392592969336891,1.07457145572609,0.365348406794982,0.714851348607883,0.971244877188708
"Gene46",41.0070023025825,0.339475400535581,1.01891848398223,0.333172285979945,0.739004236765762,0.971244877188708
"Gene47",49.240152168253,0.250331303296425,0.822518585336381,0.304347291063397,0.760863319780869,0.971244877188708
"Gene48",108.341171679282,0.332156572360033,0.868614771189378,0.382398024276305,0.702166155628995,0.971244877188708
"Gene55",71.4436793361833,-0.359881332551416,0.906720741432384,-0.396904268433185,0.691438056448513,0.971244877188708
"Gene62",95.8889198342014,0.258538064340075,0.822478012963061,0.314340396053464,0.753262520334866,0.971244877188708
"Gene67",114.132039543993,0.390641479278066,1.14384397124583,0.341516403546364,0.732714858125211,0.971244877188708
"Gene72",73.5715827757373,-0.269616262885055,0.818411938355796,-0.329438330807734,0.741824399431717,0.971244877188708
"Gene79",115.698046796922,0.324617001879446,0.862333854322271,0.376440053063405,0.706589774014207,0.971244877188708
"Gene84",60.0258085033455,0.274105116505792,0.9033101641694,0.303445181265987,0.761550618073993,0.971244877188708
"Gene88",85.6328073175629,0.310100599549887,0.854935647764259,0.362718059962561,0.716815507310962,0.971244877188708
"Gene100",113.265189144835,0.232859940352683,0.693785703712208,0.335636694597092,0.737144849311463,0.971244877188708
"Gene103",119.370071734707,-0.336885580206848,1.08267089276418,-0.311161575007104,0.755677792711109,0.971244877188708
"Gene106",77.4019103020487,-0.319378174749703,0.895639341487761,-0.356592391552585,0.721396974180468,0.971244877188708
"Gene111",71.0252377315554,0.290713786178304,0.825145017571688,0.352318416747934,0.724599477934311,0.971244877188708
"Gene112",102.423011471833,-0.352009126634315,0.936141366177363,-0.376021335401199,0.706901034684425,0.971244877188708
"Gene139",42.3706399383655,-0.293152794629046,1.06053124734043,-0.276420704589521,0.782224956026848,0.971244877188708
"Gene148",74.9548050564779,0.260693320101338,0.700495646203811,0.372155518045131,0.709777062675141,0.971244877188708
"Gene152",155.513768531113,-0.305148905409437,0.945152214964574,-0.322856890750528,0.74680362553291,0.971244877188708
"Gene153",95.8408748152734,-0.308318464765304,0.74979527198652,-0.411203532863631,0.680923297977666,0.971244877188708
"Gene155",69.0118425573528,0.287746108432208,0.945882053248036,0.30420929062363,0.760968447173653,0.971244877188708
"Gene162",109.687390641117,-0.366038135474746,0.91163578090703,-0.401517956119007,0.688038820739852,0.971244877188708
"Gene171",113.429940194783,0.290488580708267,0.989797775181455,0.293482757783542,0.769153176862394,0.971244877188708
"Gene178",85.9574190979296,0.265462765936058,0.967863281178837,0.274277133039627,0.783871656122462,0.971244877188708
"Gene190",120.374822565343,0.282241572847625,0.696436695244318,0.405265223350431,0.685282566478774,0.971244877188708
"Gene198",85.7360926140123,-0.326281016719174,0.987261767267648,-0.330490886547943,0.741029077634838,0.971244877188708
"Gene216",72.5188791889157,0.404692038448963,1.06445425363074,0.380187346772866,0.703806351139584,0.971244877188708
"Gene217",99.3636402634527,-0.313491300120812,0.893545176470344,-0.350839899734176,0.725708461825756,0.971244877188708
"Gene218",77.7227548215841,-0.260379463836553,0.918958592877932,-0.283341889236939,0.776914769381724,0.971244877188708
"Gene220",125.398894689407,0.240742444772409,0.811846035106568,0.296537070284278,0.76681996128002,0.971244877188708
"Gene222",132.498830318292,-0.234259410694344,0.855274657185495,-0.27389962829629,0.784161757243489,0.971244877188708
"Gene224",84.2444522902146,0.26115366533303,0.860545638367845,0.303474509298946,0.761528270706616,0.971244877188708
"Gene226",117.170270794731,-0.394363340696809,1.06776601831553,-0.369334979698025,0.711878055720332,0.971244877188708
"Gene236",123.328589799469,-0.253108976579941,0.857879024650707,-0.295040406988615,0.767963012543766,0.971244877188708
"Gene241",106.496198181311,-0.328373856166309,1.13231313992878,-0.290002689703806,0.771814179901254,0.971244877188708
"Gene277",164.883788011923,-0.277584894486594,0.989023183137177,-0.28066571059143,0.778966810980763,0.971244877188708
"Gene278",98.9149352735745,0.420411014783765,1.50981585396828,0.278451848070604,0.780665523530606,0.971244877188708
"Gene281",97.0724741836877,0.373312281957478,0.816433747460767,0.457247490220163,0.647493167373052,0.971244877188708
"Gene283",50.6414954598725,0.371139640609391,1.00629144062198,0.368819236284068,0.71226246547918,0.971244877188708
"Gene288",68.3954930895898,0.347392866706478,1.08581159195407,0.319938439855202,0.749014997361125,0.971244877188708
"Gene290",112.236418437518,-0.385459505297397,0.86305314928973,-0.446623137421629,0.655147186919087,0.971244877188708
"Gene291",105.829550681196,0.418077004285214,0.961668668615332,0.43474121381867,0.663750279469971,0.971244877188708
"Gene292",99.0831526909694,0.259198619087318,0.936513975911981,0.276769621974845,0.781957008443621,0.971244877188708
"Gene298",38.9619040749826,0.274109712863374,0.853217707049328,0.32126585114053,0.748008932687853,0.971244877188708
"Gene303",57.5250721946483,-0.349946741890268,0.837610706054424,-0.417791629644631,0.676099471298688,0.971244877188708
"Gene310",36.1709987257671,0.306686097333356,1.06075147992062,0.289121536136162,0.772488373582445,0.971244877188708
"Gene311",35.005794603013,0.370945854344163,0.868437977346163,0.427141447081491,0.669276305997333,0.971244877188708
"Gene317",39.5765054712654,0.329573576920338,0.809560609562985,0.407101794513258,0.683933225454348,0.971244877188708
"Gene326",125.957219834849,0.366558424324239,1.07490445302424,0.341014890479733,0.733092371945984,0.971244877188708
"Gene334",106.108173176034,-0.309616505384428,0.866070176986047,-0.35749586305108,0.720720622669773,0.971244877188708
"Gene340",94.7731180936069,-0.30663825088808,1.00809612622001,-0.304175606782521,0.760994107866361,0.971244877188708
"Gene343",88.9112080100967,0.33360104869561,0.904838137271359,0.36868588419761,0.712361871463706,0.971244877188708
"Gene354",97.2744657248625,-0.210925773965674,0.740567120913661,-0.284816552084365,0.775784690487821,0.971244877188708
"Gene358",93.9633486510819,0.356493327452179,1.0145951372696,0.351365105505579,0.725314457343729,0.971244877188708
"Gene365",78.8874196996827,-0.447286657653391,1.00056388168448,-0.447034583039687,0.654850090276278,0.971244877188708
"Gene368",99.0060295757611,-0.436210123017785,1.08216168484103,-0.4030914503149,0.686880949972992,0.971244877188708
"Gene380",56.9736852228854,-0.255882097868454,0.906389025844022,-0.282309351252546,0.777706315823833,0.971244877188708
"Gene385",76.3210975939312,0.274796612640235,0.929475079598277,0.295647100898071,0.767499599359407,0.971244877188708
"Gene390",63.4735083010173,-0.341440987325744,1.05851770720845,-0.322565210766479,0.747024544217169,0.971244877188708
"Gene411",38.6302061816721,0.255509420016735,0.816085848919424,0.313091349831705,0.754211260801897,0.971244877188708
"Gene414",57.4694438934986,0.369100917630904,0.935747879319544,0.39444483475539,0.693252647943138,0.971244877188708
"Gene417",41.7178708681391,-0.371585571364141,1.20400372726718,-0.308624934415742,0.757606851276842,0.971244877188708
"Gene418",84.1855315104518,-0.322069157281457,0.940868777452977,-0.342310389078198,0.732117317975284,0.971244877188708
"Gene423",76.4015148338595,-0.247605019374956,0.834195053651068,-0.296819093197987,0.766604627772472,0.971244877188708
"Gene428",78.8275601947773,-0.267190505855291,0.842783053492795,-0.31703355299796,0.751218142853355,0.971244877188708
"Gene447",149.235393991802,-0.40204269565756,0.973060106280982,-0.413173547104053,0.679479467568727,0.971244877188708
"Gene453",68.0130349759773,-0.301519546855513,0.802528126465809,-0.375712123864557,0.707130923635748,0.971244877188708
"Gene467",57.6069320862536,0.347017027264723,0.795338405370924,0.43631368097066,0.662609157108719,0.971244877188708
"Gene470",105.255387094232,0.288245595572536,1.00526774467507,0.286735148023382,0.77431512286259,0.971244877188708
"Gene479",97.3291778763477,-0.414042815972337,0.988373430596527,-0.418913341005579,0.675279466656009,0.971244877188708
"Gene483",81.2476019023877,0.334609555998842,0.84159046706723,0.397591903773444,0.690931029437398,0.971244877188708
"Gene503",88.9676701462753,0.337764789094633,0.753261994124099,0.448402802384036,0.653862519668414,0.971244877188708
"Gene510",29.202358319694,0.184955539408322,0.64299364010174,0.28764754092911,0.773616549713485,0.971244877188708
"Gene521",103.430929834828,0.399397799786492,0.958016408039553,0.41690079254885,0.67675097382082,0.971244877188708
"Gene523",86.5174340233499,-0.20685413280232,0.670737731523628,-0.308397937197355,0.757779551409968,0.971244877188708
"Gene537",71.2209970109606,-0.31721288951108,0.994036142907824,-0.319116052041273,0.749638511766248,0.971244877188708
"Gene546",95.9745327614056,0.229896394213754,0.725907541733195,0.316702032968066,0.751469706059319,0.971244877188708
"Gene552",70.0941583531145,0.304959478269763,0.80508920505558,0.378789674926408,0.704844055262022,0.971244877188708
"Gene556",61.1685447984959,-0.236412207188365,0.853419352519468,-0.277017630887357,0.781766568233461,0.971244877188708
"Gene557",61.3242206687129,-0.264325187625736,0.713283785171495,-0.370575068606366,0.710954054318841,0.971244877188708
"Gene567",115.793024760395,0.35639910212651,1.16920357110635,0.304822112191522,0.760501639406038,0.971244877188708
"Gene570",58.8073897695016,0.393667854252763,1.05890515992758,0.371768756212019,0.710065027924678,0.971244877188708
"Gene589",76.4079275527509,-0.391876559400624,0.888192675302795,-0.441206700187016,0.659063363049545,0.971244877188708
"Gene603",74.9300342398939,0.237917417750365,0.744347936623651,0.319631997409107,0.749247315404788,0.971244877188708
"Gene609",113.964167545541,0.321146960971706,0.726391925579475,0.442112514832145,0.658407788704195,0.971244877188708
"Gene624",138.957014572094,0.406647663356352,1.07944838412649,0.376718024998869,0.706383166089165,0.971244877188708
"Gene634",83.3923142163967,0.242883063475197,0.795440422647216,0.305344129566467,0.76010406915351,0.971244877188708
"Gene646",82.7254886382472,0.309038304939155,0.905627098470242,0.341242334136393,0.732921155790557,0.971244877188708
"Gene655",90.2805046908067,0.384422429156341,0.864257288994227,0.444800910622009,0.656463636237223,0.971244877188708
"Gene667",71.75445274718,-0.396153919063334,0.936227097510717,-0.42313870226214,0.672194066554371,0.971244877188708
"Gene672",52.0529163380589,-0.200583365117088,0.686246435510932,-0.292290574839558,0.770064464518378,0.971244877188708
"Gene674",72.6552207954039,-0.303994307077574,1.04027204307034,-0.292225777961254,0.770114003439912,0.971244877188708
"Gene676",59.9200129726157,0.388450005871113,1.06746358124774,0.363900008108062,0.715932678599887,0.971244877188708
"Gene688",56.2630263439459,0.477765068784657,1.11029734349132,0.430303712411245,0.666974726950777,0.971244877188708
"Gene707",106.744084875758,0.322484487429577,0.914096450297328,0.352790438388294,0.724245552533137,0.971244877188708
"Gene723",79.6489494220017,-0.31895507610825,0.879337293322552,-0.36272210735324,0.716812483559959,0.971244877188708
"Gene726",63.3692895339342,0.244078517964833,0.892787217813373,0.27338935089442,0.784553937858814,0.971244877188708
"Gene730",114.381327914601,-0.254813592961361,0.711504403715591,-0.358133542998024,0.720243377921382,0.971244877188708
